2020-06-23 20:34:49	INFO	测试宏定义日志输出
2020-06-23 20:39:19	INFO	测试宏定义日志输出
2020-06-23 20:39:23	INFO	测试宏定义日志输出
2020-06-23 20:39:49	INFO	测试宏定义日志输出
2020-06-23 20:39:49	DEBUG	aaaaaaa1994--年
2020-06-23 20:39:56	INFO	测试宏定义日志输出
2020-06-23 20:39:56	DEBUG	aaaaaaa1994--年
2020-06-23 21:54:32	INFO	测试宏定义日志输出
2020-06-23 21:54:32	DEBUG	aaaaaaa1994--年
